0.020506854495214916	0.024473638300742753	0.014225942065610835	0.02532947854913883	0.01872279348400298	0.01798542589806265	0.017982290704290072	0.023058935141349723	251.0	248.0	
0.020767750965392004	0.02478410551558912	0.014408713630270822	0.02565019717678481	0.018961500751097364	0.01821474802420017	0.01821175923775138	0.023351319425673773	252.0	248.0	
0.02096885045074338	0.025023531711204146	0.014549480221209795	0.025897367058081038	0.019145782215881004	0.018391507395019963	0.018388660712666	0.023576754594034348	253.0	248.0	
0.021095225966925157	0.02517439203863448	0.01463738280659363	0.0260529678664514	0.019261807655143594	0.018502408958662727	0.01849968830620381	0.023718639196315058	254.0	248.0	
0.021136324059238053	0.025224290139225083	0.014664755773424914	0.026104270970726717	0.019299756549910563	0.018538039605224186	0.018535420922514093	0.02376523485688067	255.0	248.0	
0.02108809433487953	0.025168479821761493	0.014628653117995142	0.026046430194539782	0.0192557831326663	0.018494751116888575	0.018492214287242348	0.023712034495886658	0.0	248.0	
0.020954412849829906	0.025011536723401548	0.014531853610859184	0.02588420931010783	0.019133320831083527	0.018375916320583777	0.018373458370800937	0.023563340140607802	1.0	248.0	
0.02074745651529241	0.024767804255383698	0.014383100807921418	0.02563244477328843	0.018943436624002406	0.018192270254834556	0.018189912116545505	0.023332696821861332	2.0	248.0	
0.02048683099250012	0.024460398613042705	0.014196450357467345	0.025315014597732437	0.01870405419507562	0.01796115025722789	0.017958927681048915	0.02304195177647035	3.0	248.0	
0.020197533617920198	0.024118824857543544	0.013989792712659137	0.024962382150603965	0.018438093133448026	0.017704688565190606	0.01770263657411167	0.022718997727348332	4.0	248.0	
0.019906967751956058	0.023775453483242316	0.013782689876964248	0.024607968281562254	0.01817071311158796	0.01744714810142117	0.017445297939802103	0.022394437760401117	5.0	248.0	
0.01964137450254086	0.023461326055118106	0.013593801088707384	0.024283820273104204	0.01792603026127855	0.017211748428679525	0.017210136128629573	0.02209759616196801	6.0	248.0	
0.01942226653803389	0.02320194767530272	0.01343835632947949	0.024016269797628546	0.017723852584289875	0.017017522085900218	0.01701618542595137	0.021852537904303495	7.0	248.0	
0.01926343457592143	0.023013709307058233	0.0133260740159971	0.023822240839332327	0.017576929677437826	0.01687668619091117	0.01687564607833729	0.02167472451804087	8.0	248.0	
0.019168894244096263	0.02290141730529834	0.013259729656798135	0.023706688362290992	0.01748904946018587	0.01679282309671999	0.01679207114399044	0.021568702402846862	9.0	248.0	
0.019132048921857554	0.022857294516877204	0.013234564953314631	0.023661560758232367	0.017454252828457327	0.01676012610445324	0.01675962076304977	0.021527142398798594	10.0	248.0	
0.019136291837375315	0.022861702905192953	0.013238720170599941	0.023666548477225737	0.017457374917961822	0.01676393197823156	0.0167635930534083	0.021531503501758427	11.0	248.0	
0.01915704430379262	0.022885563790292992	0.013254688128078406	0.023691585785376373	0.01747591220040218	0.016782530726167744	0.01678223904887375	0.021554319440333022	12.0	248.0	
0.019164992653442788	0.022894196222854817	0.013261624728448098	0.02370081466840248	0.01748299816341541	0.01679002729951822	0.016789642318001757	0.0215628244511084	13.0	248.0	
